Avg closeness: 0.4838270257005771

Gene	closeness
CSK	0.823076923076923
SH2B3	0.7753623188405797
FGF5	0.6963123644251626
RGL3	0.6381709741550696
SDCCAG8	0.5631578947368421
ARHGAP42	0.5496575342465754
AC022308.1	0.5440677966101695
FES	0.5144230769230769
AL050403.2	0.512779552715655
CPEB4	0.5119617224880383
ZNF831	0.5111464968152867
DBH	0.5095238095238095
ADO	0.5095238095238095
SLC39A8	0.508716323296355
ZC3HC1	0.5079113924050633
TEX41	0.5079113924050633
CACNB2	0.5079113924050633
INO80	0.5063091482649842
DNM3	0.5063091482649842
CLPB	0.5063091482649842
AL121981.1	0.5063091482649842
AGT	0.5063091482649842
SOX6	0.5055118110236221
SLC25A37	0.5055118110236221
REEP3	0.5055118110236221
PDE1A	0.5055118110236221
NAV1	0.5055118110236221
MECOM	0.5055118110236221
CCNE1	0.5055118110236221
AC092484.1	0.5055118110236221
UBASH3B	0.5047169811320755
TNS1	0.5047169811320755
RPL17P12	0.5047169811320755
PKD2L1	0.5047169811320755
PIEZO2	0.5047169811320755
GDF2	0.5047169811320755
AL445648.1	0.5047169811320755
AC016735.1	0.5047169811320755
ZFAND2A	0.5039246467817896
ZBTB38	0.5039246467817896
PALM2AKAP2	0.5039246467817896
GABBR1	0.5039246467817896
FAM186A	0.5039246467817896
FAHD2CP	0.5039246467817896
ENPEP	0.5039246467817896
DCDC1	0.5039246467817896
AUTS2	0.5039246467817896
ATP10A	0.5039246467817896
ARHGAP15	0.5039246467817896
AL590226.2	0.5039246467817896
AL356534.1	0.5039246467817896
ADRB1	0.5039246467817896
AC109322.2	0.5039246467817896
AC008125.1	0.5039246467817896
SYNPO2	0.5031347962382445
SSPN	0.5031347962382445
SLCO3A1	0.5031347962382445
SLC9A3R2	0.5031347962382445
RBMS3	0.5031347962382445
PTK2	0.5031347962382445
PLEKHG1	0.5031347962382445
PKHD1	0.5031347962382445
PHIP	0.5031347962382445
MIR4421	0.5031347962382445
LINC01738	0.5031347962382445
KIF26A	0.5031347962382445
HAS3	0.5031347962382445
EXOC5P1	0.5031347962382445
CCM2	0.5031347962382445
AL157371.2	0.5031347962382445
AL121885.2	0.5031347962382445
AC016745.1	0.5031347962382445
AC009387.1	0.5031347962382445
AC009296.1	0.5031347962382445
AC006206.2	0.5031347962382445
MTAP	0.5023474178403756
LY6E-DT	0.5023474178403756
UBE2D3	0.5015625
KIF2A	0.5015625
AP1B1P1	0.5015625
AL592429.2	0.5015625
AC055878.1	0.5015625
ZFP36L1	0.500780031201248
SPR	0.500780031201248
SLC35F1	0.500780031201248
SLC25A5P9	0.500780031201248
SENP2	0.500780031201248
RPS4XP18	0.500780031201248
RIMKLB	0.500780031201248
PDE10A	0.500780031201248
NOS3	0.500780031201248
MRAS	0.500780031201248
MAP3K20	0.500780031201248
LMO1	0.500780031201248
LINC01571	0.500780031201248
LINC00211	0.500780031201248
LAMC1	0.500780031201248
KCNK5	0.500780031201248
KCNB1	0.500780031201248
HRCT1	0.500780031201248
HM13	0.500780031201248
GNB4	0.500780031201248
CCDC68	0.500780031201248
BCAS2P3	0.500780031201248
ARHGEF17	0.500780031201248
AL035467.2	0.500780031201248
ADORA1	0.500780031201248
ACTBP13	0.500780031201248
AC023347.1	0.500780031201248
AC022031.2	0.500780031201248
AC009480.2	0.500780031201248
SH3TC2	0.5
WNT3A	0.4984472049689441
HFE	0.4984472049689441
DPF3	0.4984472049689441
CAPZA1	0.4984472049689441
AC116366.3	0.4984472049689441
PXMP4	0.49767441860465117
PRDM16	0.49767441860465117
NACA	0.49767441860465117
MYEOV	0.49767441860465117
MARK3	0.49767441860465117
LINC02398	0.49767441860465117
LINC01339	0.49767441860465117
GRM7	0.49767441860465117
EXOC6B	0.49767441860465117
DUSP1	0.49767441860465117
DNAJB4	0.49767441860465117
CYP27A1	0.49767441860465117
CERS5	0.49767441860465117
CCDC141	0.49767441860465117
AL157756.1	0.49767441860465117
AC009498.1	0.49767441860465117
ACOX1	0.49537037037037035
ZAP70	0.4946070878274268
YPEL3	0.4946070878274268
TPTE2P5	0.4946070878274268
TGFB2	0.4946070878274268
TBC1D19	0.4946070878274268
SLC8A1	0.4946070878274268
SIK2	0.4946070878274268
SCN2A	0.4946070878274268
RPL24P7	0.4946070878274268
RERE	0.4946070878274268
PTPRD	0.4946070878274268
PPM1E	0.4946070878274268
PLK2	0.4946070878274268
MGA	0.4946070878274268
MARK2P10	0.4946070878274268
LRP4	0.4946070878274268
LINC01940	0.4946070878274268
LINC01890	0.4946070878274268
GTF2I	0.4946070878274268
GRIFIN	0.4946070878274268
GPATCH2	0.4946070878274268
GAB2	0.4946070878274268
DPEP1	0.4946070878274268
CYP2C19	0.4946070878274268
BCKDHB	0.4946070878274268
ATXN7	0.4946070878274268
AL353614.1	0.4946070878274268
AKR1B10	0.4946070878274268
AGPAT4	0.4946070878274268
AC126178.1	0.4946070878274268
AC099518.3	0.4946070878274268
AC040173.2	0.4946070878274268
AC012409.2	0.4946070878274268
AC011518.1	0.4946070878274268
AC007100.1	0.4946070878274268
CABCOCO1	0.4908256880733945
SBNO1	0.4885844748858447
LRRC10B	0.4878419452887538
GUCY1A1	0.48710166919575115
DENND6A-DT	0.48710166919575115
CDC25A	0.48710166919575115
SEPTIN9	0.4863636363636364
LINC01975	0.4863636363636364
CACNA1C	0.4863636363636364
BAG3	0.4863636363636364
AL137781.1	0.4863636363636364
TM6SF1	0.48489425981873113
SWAP70	0.48489425981873113
RXFP2	0.48489425981873113
MYO9B	0.48489425981873113
FBXL19	0.48489425981873113
CMIP	0.48489425981873113
ARHGAP29	0.48489425981873113
ACMSD	0.48489425981873113
AC108047.1	0.48489425981873113
C1GALT1	0.48125937031484256
MDM4	0.4805389221556886
ZNRF3	0.4791044776119403
ZNF100	0.4791044776119403
Z98880.1	0.4791044776119403
UMOD	0.4791044776119403
TCEA2	0.4791044776119403
MORC3	0.4791044776119403
EIF2AP4	0.4791044776119403
CHD6	0.4791044776119403
CAMTA1	0.4791044776119403
BAHCC1	0.4791044776119403
AL445466.1	0.4791044776119403
ZNF462	0.47485207100591714
DGKB	0.47205882352941175
COLEC11	0.47205882352941175
BANK1	0.47205882352941175
AC109925.1	0.47205882352941175
STN1	0.4699853587115666
AP000820.2	0.4672489082969432
ZNF101	0.4652173913043478
WDR90	0.4652173913043478
DACH1	0.4652173913043478
MBNL2	0.4638728323699422
HDAC7	0.4638728323699422
ZNF652	0.46320346320346323
WAC	0.46320346320346323
UBE2E3	0.46320346320346323
SULT1C3	0.46320346320346323
SORCS3	0.46320346320346323
SLC7A2	0.46320346320346323
RPS27	0.46320346320346323
RNASEH2B	0.46320346320346323
PRSS44P	0.46320346320346323
POLN	0.46320346320346323
PLCXD2	0.46320346320346323
PLCB1	0.46320346320346323
PCDH17	0.46320346320346323
OPRM1	0.46320346320346323
MINDY4	0.46320346320346323
MECR	0.46320346320346323
LINC01762	0.46320346320346323
GPR20	0.46320346320346323
GMPPA	0.46320346320346323
FRK	0.46320346320346323
DENND2B	0.46320346320346323
CCDC33	0.46320346320346323
BDNF	0.46320346320346323
ASXL3	0.46320346320346323
ACVR1C	0.46320346320346323
AC018866.2	0.46320346320346323
PDE5A	0.46253602305475505
TMEM107	0.46120689655172414
MERTK	0.46120689655172414
AC007652.2	0.46120689655172414
HSPA4	0.4585714285714286
